Path, Allocation (TB), Current Usage (TB), Percent used, New Allocation (TB), Saving (TB), Accumulated saving (TB)
/badc/cmip6/data/CMIP6/CFMIP/IPSL/IPSL-CM6A-LR/aqua-control, 0.07, 0.0, 0.0, 0.07, 0.0, 1.8520000000000003
/badc/cmip6/data/CMIP6/RFMIP/IPSL/IPSL-CM6A-LR/piClim-ghg, 0.09, 0.02, 22.22, 0.09, 0.0, 1.8520000000000003
/badc/cmip6/data/CMIP6/RFMIP/IPSL/IPSL-CM6A-LR/piClim-spAer-aer, 0.1, 0.02, 20.0, 0.06, 0.04000000000000001, 1.8920000000000003
/badc/cmip6/data/CMIP6/RFMIP/IPSL/IPSL-CM6A-LR/piClim-spAer-anthro, 0.1, 0.03, 30.0, 0.06, 0.04000000000000001, 1.9320000000000004
/badc/cmip6/data/CMIP6/CFMIP/IPSL/IPSL-CM6A-LR/aqua-4xCO2, 0.07, 0.0, 0.0, 0.07, 0.0, 1.9320000000000004
/badc/cmip6/data/CMIP6/ISMIP6/NASA-GISS/GISS-E2-1-G/1pctCO2-4xext, 0.09, 0.0, 0.0, 0.09, 0.0, 1.9320000000000004
/badc/cmip6/data/CMIP6/CMIP/NOAA-GFDL/GFDL-CM4/piControl/r1i1p1f1/Lmon, 0.06, 0.0, 0.0, 0.06, 0.0, 1.9320000000000004
/badc/cmip6/data/CMIP6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2, 1.62, 1.69, 104.32, 1.62, 0.0, 1.9320000000000004
/badc/cmip6/data/CMIP6/CMIP/NOAA-GFDL/GFDL-CM4/piControl/r1i1p1f1/Amon, 0.36, 0.19, 52.78, 0.288, 0.07200000000000001, 2.0040000000000004
/badc/cmip6/data/CMIP6/CFMIP/IPSL/IPSL-CM6A-LR/amip-p4K, 0.47, 0.01, 2.13, 0.282, 0.188, 2.1920000000000006
/badc/cmip6/data/CMIP6/CFMIP/IPSL/IPSL-CM6A-LR/abrupt-0p5xCO2, 0.47, 0.26, 55.32, 0.376, 0.09399999999999997, 2.2860000000000005
/badc/cmip6/data/CMIP6/CFMIP/IPSL/IPSL-CM6A-LR/abrupt-2xCO2, 0.47, 0.26, 55.32, 0.376, 0.09399999999999997, 2.3800000000000003
/badc/cmip6/data/CMIP6/CFMIP/IPSL/IPSL-CM6A-LR/abrupt-solm4p, 0.47, 0.3, 63.83, 0.376, 0.09399999999999997, 2.474
/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-piControl, 0.91, 0.44, 48.35, 0.546, 0.364, 2.838
/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/historical, 3.88, 3.68, 94.85, 3.88, 0.0, 2.838
/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/piControl, 1.27, 0.86, 67.72, 1.016, 0.254, 3.092
/badc/cmip6/data/CMIP6/CMIP/IPSL/IPSL-CM6A-LR/1pctCO2, 0.83, 0.45, 54.22, 0.664, 0.16599999999999993, 3.258
/badc/cmip6/data/CMIP6/CMIP/IPSL/IPSL-CM6A-LR/historical, 90.2, 67.65, 75.0, 72.16000000000001, 18.039999999999992, 21.29799999999999
/badc/cmip6/data/CMIP6/CMIP/MIROC/MIROC6/amip, 0.85, 0.31, 36.47, 0.51, 0.33999999999999997, 21.63799999999999
/badc/cmip6/data/CMIP6/CMIP/MRI/MRI-ESM2-0/piControl, 3.83, 4.76, 124.28, 3.83, 0.0, 21.63799999999999
/badc/cmip6/data/CMIP6/DCPP/IPSL/IPSL-CM6A-LR/dcppC-amv-ExTrop-neg, 0.8, 0.25, 31.25, 0.48, 0.32000000000000006, 21.95799999999999
/badc/cmip6/data/CMIP6/DCPP/IPSL/IPSL-CM6A-LR/dcppC-amv-Trop-neg, 0.8, 0.25, 31.25, 0.48, 0.32000000000000006, 22.27799999999999
/badc/cmip6/data/CMIP6/DCPP/IPSL/IPSL-CM6A-LR/dcppC-amv-Trop-pos, 0.8, 0.25, 31.25, 0.48, 0.32000000000000006, 22.597999999999992
/badc/cmip6/data/CMIP6/DCPP/IPSL/IPSL-CM6A-LR/dcppC-amv-pos, 0.8, 0.49, 61.25, 0.6400000000000001, 0.15999999999999992, 22.757999999999992
/badc/cmip6/data/CMIP6/DCPP/IPSL/IPSL-CM6A-LR/dcppC-atl-control, 0.8, 0.25, 31.25, 0.48, 0.32000000000000006, 23.077999999999992
/badc/cmip6/data/CMIP6/DCPP/IPSL/IPSL-CM6A-LR/dcppC-ipv-NexTrop-pos, 0.7, 0.1, 14.29, 0.42, 0.27999999999999997, 23.357999999999993
/badc/cmip6/data/CMIP6/DCPP/IPSL/IPSL-CM6A-LR/dcppC-ipv-neg, 0.7, 0.1, 14.29, 0.42, 0.27999999999999997, 23.637999999999995
/badc/cmip6/data/CMIP6/DCPP/IPSL/IPSL-CM6A-LR/dcppC-ipv-pos, 0.7, 0.1, 14.29, 0.42, 0.27999999999999997, 23.917999999999996
/badc/cmip6/data/CMIP6/GeoMIP/IPSL/IPSL-CM6A-LR/G1, 0.46, 0.15, 32.61, 0.276, 0.184, 24.101999999999997
/badc/cmip6/data/CMIP6/CFMIP/IPSL/IPSL-CM6A-LR/abrupt-solp4p, 0.47, 0.3, 63.83, 0.376, 0.09399999999999997, 24.195999999999998
/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/abrupt-4xCO2, 0.47, 0.22, 46.81, 0.282, 0.188, 24.383999999999997
/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist, 3.57, 3.58, 100.28, 3.57, 0.0, 24.383999999999997
/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-ESM1/historical, 1.21, 1.07, 88.43, 0.968, 0.242, 24.625999999999998
/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-ESM1/piControl, 0.46, 0.22, 47.83, 0.276, 0.184, 24.81
/badc/cmip6/data/CMIP6/CMIP/E3SM-Project/E3SM-1-0/piControl, 0.28, 0.37, 132.14, 0.28, 0.0, 24.81
/badc/cmip6/data/CMIP6/CMIP/IPSL/IPSL-CM6A-LR/piControl, 29.02, 36.82, 126.88, 29.02, 0.0, 24.81
/badc/cmip6/data/CMIP6/DCPP/IPSL/IPSL-CM6A-LR/dcppC-amv-neg, 0.8, 0.49, 61.25, 0.6400000000000001, 0.15999999999999992, 24.97
/badc/cmip6/data/CMIP6/DCPP/IPSL/IPSL-CM6A-LR/dcppC-ipv-NexTrop-neg, 0.7, 0.1, 14.29, 0.42, 0.27999999999999997, 25.25
/badc/cmip6/data/CMIP6/DCPP/IPSL/IPSL-CM6A-LR/dcppC-pac-control, 0.7, 0.1, 14.29, 0.42, 0.27999999999999997, 25.53
/badc/cmip6/data/CMIP6/RFMIP/IPSL/IPSL-CM6A-LR/piClim-aer, 0.09, 0.02, 22.22, 0.09, 0.0, 25.53
/badc/cmip6/data/CMIP6/RFMIP/IPSL/IPSL-CM6A-LR/piClim-control, 0.09, 0.02, 22.22, 0.09, 0.0, 25.53
/badc/cmip6/data/CMIP6/CFMIP/NASA-GISS/GISS-E2-1-G/abrupt-2xCO2, 0.45, 0.08, 17.78, 0.27, 0.18, 25.71
/badc/cmip6/data/CMIP6/LUMIP/NASA-GISS/GISS-E2-1-G/land-hist, 0.34, 0.0, 0.0, 0.34, 0.0, 25.71
/badc/cmip6/data/CMIP6/CFMIP/NCAR/CESM2/amip-m4K, 0.42, 0.03, 7.14, 0.252, 0.16799999999999998, 25.878
/badc/cmip6/data/CMIP6/CFMIP/NCAR/CESM2/amip-p4K, 0.6, 0.03, 5.0, 0.36, 0.24, 26.118
/badc/cmip6/data/CMIP6/CMIP/IPSL/IPSL-CM6A-LR/amip, 1.0, 0.88, 88.0, 0.8, 0.19999999999999996, 26.317999999999998
/badc/cmip6/data/CMIP6/CMIP/MIROC/MIROC6/1pctCO2, 0.51, 0.15, 29.41, 0.306, 0.20400000000000001, 26.522
/badc/cmip6/data/CMIP6/CMIP/MIROC/MIROC6/abrupt-4xCO2, 0.9, 0.28, 31.11, 0.54, 0.36, 26.881999999999998
/badc/cmip6/data/CMIP6/CMIP/MIROC/MIROC6/historical, 6.37, 7.84, 123.08, 6.37, 0.0, 26.881999999999998
/badc/cmip6/data/CMIP6/CMIP/MIROC/MIROC6/piControl, 3.11, 4.64, 149.2, 3.11, 0.0, 26.881999999999998
/badc/cmip6/data/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2, 0.76, 0.17, 22.37, 0.45599999999999996, 0.30400000000000005, 27.185999999999996
/badc/cmip6/data/CMIP6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2, 0.91, 0.91, 100.0, 0.91, 0.0, 27.185999999999996
/badc/cmip6/data/CMIP6/CMIP/MRI/MRI-ESM2-0/amip, 0.85, 0.19, 22.35, 0.51, 0.33999999999999997, 27.525999999999996
/badc/cmip6/data/CMIP6/CMIP/MRI/MRI-ESM2-0/historical, 5.59, 6.72, 120.21, 5.59, 0.0, 27.525999999999996
/badc/cmip6/data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2, 0.63, 0.08, 12.7, 0.378, 0.252, 27.777999999999995
/badc/cmip6/data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/abrupt-4xCO2, 0.12, 0.12, 100.0, 0.12, 0.0, 27.777999999999995
/badc/cmip6/data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical, 3.3, 4.95, 150.0, 3.3, 0.0, 27.777999999999995
/badc/cmip6/data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/piControl, 1.2, 0.89, 74.17, 0.96, 0.24, 28.017999999999994
/badc/cmip6/data/CMIP6/CMIP/NCAR/CESM2/amip, 0.82, 0.09, 10.98, 0.49199999999999994, 0.328, 28.345999999999993
/badc/cmip6/data/CMIP6/CMIP/NCAR/CESM2/historical, 26.43, 27.23, 103.03, 26.43, 0.0, 28.345999999999993
/badc/cmip6/data/CMIP6/CMIP/NOAA-GFDL/GFDL-CM4/piControl/r1i1p1f1/day, 0.93, 0.34, 36.56, 0.558, 0.372, 28.717999999999993
/badc/cmip6/data/CMIP6/DAMIP/IPSL/IPSL-CM6A-LR/hist-GHG, 3.85, 3.9, 101.3, 3.85, 0.0, 28.717999999999993
/badc/cmip6/data/CMIP6/DAMIP/IPSL/IPSL-CM6A-LR/hist-aer, 3.31, 3.31, 100.0, 3.31, 0.0, 28.717999999999993
/badc/cmip6/data/CMIP6/DAMIP/IPSL/IPSL-CM6A-LR/hist-nat, 3.9, 3.9, 100.0, 3.9, 0.0, 28.717999999999993
/badc/cmip6/data/CMIP6/DAMIP/IPSL/IPSL-CM6A-LR/hist-stratO3, 2.69, 2.68, 99.63, 2.69, 0.0, 28.717999999999993
/badc/cmip6/data/CMIP6/DAMIP/IPSL/IPSL-CM6A-LR/ssp245-GHG, 0.72, 0.59, 81.94, 0.576, 0.14400000000000002, 28.86199999999999
/badc/cmip6/data/CMIP6/DAMIP/NASA-GISS/GISS-E2-1-G/hist-GHG, 0.83, 0.47, 56.63, 0.664, 0.16599999999999993, 29.02799999999999
/badc/cmip6/data/CMIP6/DAMIP/NASA-GISS/GISS-E2-1-G/hist-aer, 0.83, 0.47, 56.63, 0.664, 0.16599999999999993, 29.193999999999992
/badc/cmip6/data/CMIP6/DAMIP/NASA-GISS/GISS-E2-1-G/hist-nat, 1.82, 0.0, 0.0, 1.82, 0.0, 29.193999999999992
/badc/cmip6/data/CMIP6/DCPP/IPSL/IPSL-CM6A-LR/dcppC-amv-ExTrop-pos, 0.8, 0.25, 31.25, 0.48, 0.32000000000000006, 29.513999999999992
/badc/cmip6/data/CMIP6/FAFMIP/MIROC/MIROC6/faf-all, 0.4, 0.04, 10.0, 0.24, 0.16000000000000003, 29.673999999999992
/badc/cmip6/data/CMIP6/FAFMIP/MIROC/MIROC6/faf-heat, 0.4, 0.04, 10.0, 0.24, 0.16000000000000003, 29.833999999999993
/badc/cmip6/data/CMIP6/FAFMIP/MIROC/MIROC6/faf-passiveheat, 0.4, 0.04, 10.0, 0.24, 0.16000000000000003, 29.993999999999993
/badc/cmip6/data/CMIP6/FAFMIP/MIROC/MIROC6/faf-stress, 0.4, 0.04, 10.0, 0.24, 0.16000000000000003, 30.153999999999993
/badc/cmip6/data/CMIP6/FAFMIP/MIROC/MIROC6/faf-water, 0.4, 0.05, 12.5, 0.24, 0.16000000000000003, 30.313999999999993
/badc/cmip6/data/CMIP6/HighResMIP/IPSL/IPSL-CM6A-ATM-HR/highresSST-present, 1.24, 0.73, 58.87, 0.992, 0.248, 30.561999999999994
/badc/cmip6/data/CMIP6/HighResMIP/IPSL/IPSL-CM6A-LR/highresSST-present, 0.92, 0.09, 9.78, 0.552, 0.368, 30.929999999999993
/badc/cmip6/data/CMIP6/PMIP/IPSL/IPSL-CM6A-LR/lig127k, 1.09, 0.48, 44.04, 0.654, 0.43600000000000005, 31.365999999999993
/badc/cmip6/data/CMIP6/PMIP/IPSL/IPSL-CM6A-LR/midHolocene, 1.31, 0.86, 65.65, 1.048, 0.262, 31.627999999999993
/badc/cmip6/data/CMIP6/RFMIP/MRI/MRI-ESM2-0/piClim-4xCO2, 0.1, 0.02, 20.0, 0.06, 0.04000000000000001, 31.667999999999992
/badc/cmip6/data/CMIP6/RFMIP/MRI/MRI-ESM2-0/piClim-aer, 0.1, 0.02, 20.0, 0.06, 0.04000000000000001, 31.70799999999999
/badc/cmip6/data/CMIP6/RFMIP/MRI/MRI-ESM2-0/piClim-anthro, 0.1, 0.02, 20.0, 0.06, 0.04000000000000001, 31.74799999999999
/badc/cmip6/data/CMIP6/RFMIP/MRI/MRI-ESM2-0/piClim-control, 0.1, 0.02, 20.0, 0.06, 0.04000000000000001, 31.78799999999999
/badc/cmip6/data/CMIP6/RFMIP/MRI/MRI-ESM2-0/piClim-ghg, 0.1, 0.02, 20.0, 0.06, 0.04000000000000001, 31.82799999999999
/badc/cmip6/data/CMIP6/RFMIP/MRI/MRI-ESM2-0/piClim-lu, 0.1, 0.02, 20.0, 0.06, 0.04000000000000001, 31.867999999999988
/badc/cmip6/data/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp245, 2.01, 2.33, 115.92, 2.01, 0.0, 31.867999999999988
/badc/cmip6/data/CMIP6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp245, 6.43, 7.06, 109.8, 6.43, 0.0, 31.867999999999988
/badc/cmip6/data/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp119, 2.11, 1.08, 51.18, 1.688, 0.42199999999999993, 32.289999999999985
/badc/cmip6/data/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp370, 4.37, 4.4, 100.69, 4.37, 0.0, 32.289999999999985
/badc/cmip6/data/CMIP6/DAMIP/IPSL/IPSL-CM6A-LR/ssp245-nat, 0.53, 0.53, 100.0, 0.53, 0.0, 32.289999999999985
/badc/cmip6/data/CMIP6/AerChemMIP/CNRM-CERFACS/CNRM-ESM2-1/piClim-SO2, 0.2, 0.01, 5.0, 0.12, 0.08000000000000002, 32.36999999999998
/badc/cmip6/data/CMIP6/DCPP/IPSL/IPSL-CM6A-LR/dcppC-pac-pacemaker, 0.49, 0.49, 100.0, 0.49, 0.0, 32.36999999999998
/badc/cmip6/data/CMIP6/AerChemMIP/CNRM-CERFACS/CNRM-ESM2-1/piClim-2xdust, 0.2, 0.01, 5.0, 0.12, 0.08000000000000002, 32.44999999999998
/badc/cmip6/data/CMIP6/AerChemMIP/CNRM-CERFACS/CNRM-ESM2-1/piClim-2xss, 0.2, 0.01, 5.0, 0.12, 0.08000000000000002, 32.52999999999998
/badc/cmip6/data/CMIP6/DCPP/IPSL/IPSL-CM6A-LR/dcppC-atl-pacemaker, 0.49, 0.49, 100.0, 0.49, 0.0, 32.52999999999998
/badc/cmip6/data/CMIP6/RFMIP/CNRM-CERFACS/CNRM-ESM2-1/piClim-control, 0.07, 0.01, 14.29, 0.07, 0.0, 32.52999999999998
/badc/cmip6/data/CMIP6/RFMIP/CNRM-CERFACS/CNRM-ESM2-1/piClim-lu, 0.07, 0.01, 14.29, 0.07, 0.0, 32.52999999999998
/badc/cmip6/data/CMIP6/AerChemMIP/CNRM-CERFACS/CNRM-ESM2-1/piClim-2xDMS, 0.2, 0.01, 5.0, 0.12, 0.08000000000000002, 32.60999999999998
/badc/cmip6/data/CMIP6/AerChemMIP/CNRM-CERFACS/CNRM-ESM2-1/piClim-BC, 0.2, 0.01, 5.0, 0.12, 0.08000000000000002, 32.689999999999976
/badc/cmip6/data/CMIP6/AerChemMIP/CNRM-CERFACS/CNRM-ESM2-1/piClim-2xfire, 0.2, 0.01, 5.0, 0.12, 0.08000000000000002, 32.769999999999975
/badc/cmip6/data/CMIP6/AerChemMIP/CNRM-CERFACS/CNRM-ESM2-1/piClim-N2O, 0.2, 0.01, 5.0, 0.12, 0.08000000000000002, 32.84999999999997
/badc/cmip6/data/CMIP6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp370, 19.31, 22.53, 116.68, 19.31, 0.0, 32.84999999999997
/badc/cmip6/data/CMIP6/AerChemMIP/CNRM-CERFACS/CNRM-ESM2-1/piClim-HC, 0.2, 0.01, 5.0, 0.12, 0.08000000000000002, 32.92999999999997
/badc/cmip6/data/CMIP6/AerChemMIP/CNRM-CERFACS/CNRM-ESM2-1/piClim-OC, 0.2, 0.01, 5.0, 0.12, 0.08000000000000002, 33.00999999999997
/badc/cmip6/data/CMIP6/CMIP/CNRM-CERFACS/CNRM-CM6-1/abrupt-4xCO2, 1.16, 0.37, 31.9, 0.696, 0.46399999999999997, 33.47399999999997
/badc/cmip6/data/CMIP6/CMIP/CNRM-CERFACS/CNRM-CM6-1/historical, 30.8, 31.66, 102.79, 30.8, 0.0, 33.47399999999997
/badc/cmip6/data/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/1pctCO2, 1.17, 1.04, 88.89, 0.9359999999999999, 0.23399999999999999, 33.70799999999997
/badc/cmip6/data/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/esm-piControl, 1.05, 0.86, 81.9, 0.8400000000000001, 0.20999999999999996, 33.91799999999997
/badc/cmip6/data/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical, 11.28, 11.8, 104.61, 11.28, 0.0, 33.91799999999997
/badc/cmip6/data/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/piControl, 1.21, 1.35, 111.57, 1.21, 0.0, 33.91799999999997
/badc/cmip6/data/CMIP6/DAMIP/CNRM-CERFACS/CNRM-CM6-1/hist-aer, 2.43, 1.92, 79.01, 1.9440000000000002, 0.486, 34.40399999999997
/badc/cmip6/data/CMIP6/GeoMIP/IPSL/IPSL-CM6A-LR/G6solar, 0.54, 0.13, 24.07, 0.324, 0.21600000000000003, 34.61999999999997
/badc/cmip6/data/CMIP6/ScenarioMIP/CNRM-CERFACS/CNRM-CM6-1/ssp245, 1.65, 1.64, 99.39, 1.65, 0.0, 34.61999999999997
/badc/cmip6/data/CMIP6/ScenarioMIP/CNRM-CERFACS/CNRM-CM6-1/ssp370, 2.0, 2.0, 100.0, 2.0, 0.0, 34.61999999999997
/badc/cmip6/data/CMIP6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp434, 3.94, 4.2, 106.6, 3.94, 0.0, 34.61999999999997
/badc/cmip6/data/CMIP6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp460, 7.32, 7.31, 99.86, 7.32, 0.0, 34.61999999999997
/badc/cmip6/data/CMIP6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp585, 8.21, 8.26, 100.61, 8.21, 0.0, 34.61999999999997
/badc/cmip6/data/CMIP6/C4MIP/CNRM-CERFACS/CNRM-ESM2-1/1pctCO2-bgc, 0.67, 0.15, 22.39, 0.402, 0.268, 34.88799999999997
/badc/cmip6/data/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/abrupt-4xCO2, 0.88, 0.82, 93.18, 0.88, 0.0, 34.88799999999997
/badc/cmip6/data/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/esm-hist, 1.5, 0.84, 56.0, 1.2000000000000002, 0.2999999999999998, 35.18799999999997
/badc/cmip6/data/CMIP6/CMIP/NCAR/CESM2-WACCM/amip, 0.49, 0.15, 30.61, 0.294, 0.196, 35.383999999999965
/badc/cmip6/data/CMIP6/CMIP/NCAR/CESM2-WACCM/historical, 11.49, 12.25, 106.61, 11.49, 0.0, 35.383999999999965
/badc/cmip6/data/CMIP6/DAMIP/MRI/MRI-ESM2-0/hist-aer, 2.82, 2.65, 93.97, 2.82, 0.0, 35.383999999999965
/badc/cmip6/data/CMIP6/AerChemMIP/CNRM-CERFACS/CNRM-ESM2-1/piClim-NTCF, 0.2, 0.01, 5.0, 0.12, 0.08000000000000002, 35.46399999999996
/badc/cmip6/data/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/amip, 0.91, 0.19, 20.88, 0.546, 0.364, 35.82799999999996
/badc/cmip6/data/CMIP6/DAMIP/CNRM-CERFACS/CNRM-CM6-1/hist-GHG, 2.48, 1.59, 64.11, 1.984, 0.496, 36.32399999999996
/badc/cmip6/data/CMIP6/CMIP/CNRM-CERFACS/CNRM-CM6-1/piControl, 1.91, 2.1, 109.95, 1.91, 0.0, 36.32399999999996
/badc/cmip6/data/CMIP6/ScenarioMIP/CNRM-CERFACS/CNRM-CM6-1/ssp126, 4.38, 4.37, 99.77, 4.38, 0.0, 36.32399999999996
/badc/cmip6/data/CMIP6/ScenarioMIP/CNRM-CERFACS/CNRM-CM6-1/ssp585, 3.31, 4.36, 131.72, 3.31, 0.0, 36.32399999999996
/badc/cmip6/data/CMIP6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp126, 8.25, 9.53, 115.52, 8.25, 0.0, 36.32399999999996
/badc/cmip6/data/CMIP6/C4MIP/CNRM-CERFACS/CNRM-ESM2-1/1pctCO2-rad, 0.67, 0.15, 22.39, 0.402, 0.268, 36.59199999999996
/badc/cmip6/data/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp126, 7.23, 7.51, 103.87, 7.23, 0.0, 36.59199999999996
/badc/cmip6/data/CMIP6/CMIP/CNRM-CERFACS/CNRM-CM6-1/1pctCO2, 0.97, 0.22, 22.68, 0.582, 0.388, 36.97999999999996
/badc/cmip6/data/CMIP6/CMIP/NOAA-GFDL/GFDL-CM4/piControl/r1i1p1f1/3hr, 0.24, 0.21, 87.5, 0.192, 0.04799999999999999, 37.02799999999996
/badc/cmip6/data/CMIP6/OMIP/IPSL/IPSL-CM6A-LR/omip1, 1.3, 0.82, 63.08, 1.04, 0.26, 37.28799999999996
/badc/cmip6/data/CMIP6/RFMIP/CNRM-CERFACS/CNRM-ESM2-1/piClim-aer, 0.07, 0.01, 14.29, 0.07, 0.0, 37.28799999999996
/badc/cmip6/data/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp434, 2.11, 1.08, 51.18, 1.688, 0.42199999999999993, 37.70999999999996
/badc/cmip6/data/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585, 7.7, 7.84, 101.82, 7.7, 0.0, 37.70999999999996
/badc/cmip6/data/CMIP6/AerChemMIP/CNRM-CERFACS/CNRM-ESM2-1/piClim-CH4, 0.2, 0.01, 5.0, 0.12, 0.08000000000000002, 37.78999999999996
/badc/cmip6/data/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp460, 1.52, 1.07, 70.39, 1.2160000000000002, 0.3039999999999998, 38.09399999999996
/badc/cmip6/data/CMIP6/DAMIP/MRI/MRI-ESM2-0/hist-GHG, 2.89, 2.64, 91.35, 2.89, 0.0, 38.09399999999996
/badc/cmip6/data/CMIP6/DAMIP/NASA-GISS/GISS-E2-1-G/hist-sol, 1.43, 0.0, 0.0, 1.43, 0.0, 38.09399999999996
/badc/cmip6/data/CMIP6/DAMIP/MRI/MRI-ESM2-0/hist-nat, 2.89, 2.64, 91.35, 2.89, 0.0, 38.09399999999996
/badc/cmip6/data/CMIP6/DAMIP/NASA-GISS/GISS-E2-1-G/hist-volc, 0.92, 0.0, 0.0, 0.92, 0.0, 38.09399999999996
/badc/cmip6/data/CMIP6/CMIP/NCAR/CESM2-WACCM/piControl, 7.72, 9.61, 124.48, 7.72, 0.0, 38.09399999999996
/badc/cmip6/data/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp534-over, 2.31, 2.48, 107.36, 2.31, 0.0, 38.09399999999996
/badc/cmip6/data/CMIP6/CMIP/NOAA-GFDL/GFDL-CM4/piControl/r1i1p1f1/SImon, 0.07, 0.04, 57.14, 0.07, 0.0, 38.09399999999996
/badc/cmip6/data/CMIP6/CMIP/NOAA-GFDL/GFDL-CM4/piControl/r1i1p1f1/Omon, 0.13, 0.08, 61.54, 0.10400000000000001, 0.025999999999999995, 38.11999999999996
/badc/cmip6/data/CMIP6/HighResMIP/MIROC/NICAM16-7S/highresSST-present, 0.9, 0.08, 8.89, 0.54, 0.36, 38.47999999999996
/badc/cmip6/data/CMIP6/CMIP/CCCma/CanESM5/historical, 4.79, 4.85, 101.25, 4.79, 0.0, 38.47999999999996
